elapsed_seconds,aggregate_compiler_rss_bytes,active_compilers
246.712,6838714368,4
246.772,7265533952,4
246.827,7770488832,4
246.877,8176566272,4
246.929,8266727424,4
246.985,8293138432,4
247.045,8328347648,4
247.105,8447049728,4
247.160,8557608960,4
247.220,8589492224,4
247.276,8617000960,4
247.337,8682668032,4
247.397,8749744128,4
247.451,8773451776,4
247.512,8791654400,4
247.572,8802926592,4
247.626,8812265472,4
247.687,8832172032,4
247.743,8897560576,4
247.803,5994708992,4
247.860,6004047872,3
247.922,6014222336,4
247.983,6106480640,4
248.041,6150029312,4
248.093,6181289984,4
248.154,6213058560,4
248.210,6246301696,4
248.270,6273548288,4
248.330,6301745152,4
248.388,6325813248,4
248.446,6350929920,4
248.504,6372868096,4
248.563,6394642432,4
248.623,6536003584,4
248.683,7005962240,4
248.743,7529693184,4
248.801,8061911040,4
248.858,8236695552,4
248.919,8260829184,4
248.979,8294367232,4
249.038,8412479488,4
249.093,8517320704,4
249.151,8543453184,4
249.208,8569651200,4
249.266,8632942592,4
249.318,8692269056,4
249.378,8745451520,4
249.439,5927600128,4
249.494,5939019776,3
249.556,5952585728,4
249.610,6039617536,4
249.662,6081888256,4
249.718,6127779840,4
249.778,6167920640,4
249.835,6200279040,4
249.895,6231932928,4
249.951,6258786304,4
250.012,6284869632,4
250.072,6310838272,4
250.126,6330187776,4
250.187,6356402176,4
250.247,6378864640,4
250.301,6399606784,4
250.362,6420529152,4
250.422,6498009088,4
250.476,3643244544,4
250.537,3688955904,3
250.595,4168712192,4
250.655,4737007616,4
250.715,5353652224,4
250.768,5624381440,4
250.828,5685641216,4
250.889,5742985216,4
250.949,5840912384,4
251.001,5981437952,4
251.062,6034784256,4
251.118,6076825600,4
251.178,6140526592,4
251.237,6221512704,4
251.293,6274646016,4
251.353,6304382976,4
251.413,6328156160,4
251.473,6352814080,4
251.533,6372327424,4
251.594,6392315904,4
251.654,6413647872,4
251.714,6437289984,4
251.775,6456082432,4
251.835,6532202496,4
251.895,3701342208,4
251.952,3718201344,3
252.014,3738009600,4
252.074,3832496128,4
252.126,4174692352,4
252.187,4588683264,4
252.243,5125718016,4
252.303,5666652160,4
252.360,5768364032,4
252.420,5811486720,4
252.480,5863440384,4
252.535,6001786880,4
252.595,6101188608,4
252.646,6136840192,4
252.701,6173261824,4
252.762,6257721344,4
252.818,6318309376,4
252.878,6347046912,4
252.935,6374113280,4
252.995,6395002880,4
253.055,6416318464,4
253.113,6438273024,4
253.174,6473154560,4
253.234,6883147776,4
253.285,7230144512,4
253.345,7729922048,4
253.401,8196653056,4
253.462,8345108480,4
253.522,8367865856,4
253.576,8398323712,4
253.637,8503033856,4
253.696,5798051840,4
253.757,5825265664,4
253.818,5853364224,3
253.878,5920096256,4
253.935,6056787968,4
253.995,6115016704,4
254.051,6163169280,4
254.112,6199541760,4
254.172,6234193920,4
254.226,6258442240,4
254.287,6289457152,4
254.347,6323453952,4
254.407,6348226560,4
254.468,6372425728,4
254.526,6394167296,4
254.587,6415499264,4
254.647,6639124480,4
254.701,7031848960,4
254.762,7551975424,4
254.822,8093450240,4
254.876,8274444288,4
254.929,8294793216,4
254.989,8335065088,4
255.043,8399831040,4
255.103,8545533952,4
255.160,8581939200,4
255.220,8616984576,4
255.276,8661041152,4
255.337,8735719424,4
255.397,8775925760,4
255.457,8798601216,4
255.518,8811888640,4
255.578,8829075456,4
255.638,8841510912,4
255.696,8853700608,4
255.751,8869789696,4
255.812,8892137472,4
255.872,8909799424,4
255.932,8922644480,4
255.991,8934293504,4
256.052,8943599616,4
256.112,8956444672,4
256.171,8966717440,4
256.229,8976138240,4
256.288,8988852224,4
256.348,9001992192,4
256.401,9015296000,4
256.462,9028763648,4
256.518,9416359936,4
256.578,9815277568,4
256.639,10354475008,4
256.699,10786045952,4
256.751,10837884928,4
256.812,10856497152,4
256.872,10883645440,4
256.932,11019190272,4
256.993,11080384512,4
257.043,11103846400,4
257.103,11124047872,4
257.160,11194564608,4
257.220,11245223936,4
257.280,11257036800,4
257.341,11276582912,4
257.401,11289034752,4
257.461,11296849920,4
257.520,11313168384,4
257.581,11372560384,4
257.635,8459698176,4
257.696,8465874944,3
257.753,8471625728,4
257.810,8553349120,4
257.870,8597504000,4
257.926,8629895168,4
257.987,8663400448,4
258.047,8695300096,4
258.101,8718057472,4
258.161,8736849920,4
258.222,8754249728,4
258.282,8771846144,4
258.335,8786837504,4
258.395,8803090432,4
258.451,8821014528,4
258.512,8837922816,4
258.572,8856109056,4
258.626,8869675008,4
258.687,8887222272,4
258.743,8900919296,4
258.803,8916418560,4
258.858,8928591872,4
258.919,8946647040,4
258.976,8958509056,4
259.037,8972271616,4
259.097,8992587776,4
259.151,9013411840,4
259.212,9031876608,4
259.267,9041494016,4
259.327,9049948160,4
259.387,9058893824,4
259.443,9068134400,4
259.501,9076064256,4
259.562,9085435904,4
259.622,9093545984,4
259.681,9102311424,4
259.741,9110896640,4
259.801,9121136640,4
259.862,9129443328,4
259.923,9136406528,4
259.976,9141108736,4
260.037,9194897408,4
260.093,6302826496,4
260.154,6311428096,3
260.214,6321143808,4
260.275,6411632640,4
260.335,6457606144,4
260.395,6492651520,4
260.451,6943916032,4
260.512,7376912384,4
260.572,7949172736,4
260.632,8308310016,4
260.693,8375468032,4
260.743,8408989696,4
260.803,8456978432,4
260.864,8617000960,4
260.924,8666529792,4
260.976,8698019840,4
261.037,8738127872,4
261.093,8824815616,4
261.153,8860958720,4
261.210,8879439872,4
261.268,8905211904,4
261.328,8930033664,4
261.389,8943681536,4
261.443,8955772928,4
261.503,8968830976,4
261.563,9028272128,4
261.617,9066758144,4
261.677,6099402752,4
261.738,6112002048,3
261.800,3349970944,4
261.861,3436904448,3
261.920,3480387584,4
261.975,3587948544,4
262.035,3656826880,4
262.091,3708010496,4
262.151,3757080576,4
262.212,3800645632,4
262.271,3842326528,4
262.331,3881402368,4
262.385,3914432512,4
262.445,3951362048,4
262.503,3983818752,4
262.564,4016783360,4
262.618,4054384640,4
262.678,4143136768,4
262.735,1190526976,4
262.796,1222148096,3
262.857,1671430144,4
262.910,2147450880,4
262.970,2804269056,4
263.030,3180462080,4
263.090,3275997184,4
263.150,3338502144,4
263.201,3409362944,4
263.262,3597107200,4
263.318,3655712768,4
263.378,3711713280,4
263.439,3781083136,4
263.499,3868459008,4
263.559,3922558976,4
263.610,3954262016,4
263.670,3987275776,4
263.726,4020158464,4
263.787,4057415680,4
263.847,4084121600,4
263.902,4109991936,4
263.962,4139073536,4
264.022,4171431936,4
264.082,4198318080,4
264.143,4468113408,4
264.203,4868030464,4
264.260,5349867520,4
264.320,5852807168,4
264.377,5932777472,4
264.437,6300467200,4
264.489,6639157248,4
264.546,7239680000,4
264.601,7784038400,4
264.662,8006451200,4
264.722,5237358592,4
264.783,5346377728,3
264.845,5478301696,4
264.905,5673631744,4
264.960,5731467264,4
265.020,5785944064,4
265.080,5879693312,4
265.135,5958221824,4
265.195,6004998144,4
265.251,6041288704,4
265.312,6071173120,4
265.368,6097518592,4
265.428,3544547328,4
265.489,4024795136,3
265.545,4450271232,4
265.601,5058281472,4
265.662,5454872576,4
265.722,5545934848,4
265.782,5607407616,4
265.835,5672157184,4
265.895,5854707712,4
265.951,5908955136,4
266.012,5958598656,4
266.068,6017138688,4
266.128,6108741632,4
266.189,6157189120,4
266.249,6186860544,4
266.301,6209126400,4
266.362,6235766784,4
266.422,6260981760,4
266.482,6283640832,4
266.542,6304628736,4
266.603,6326353920,4
266.663,6347489280,4
266.723,6380126208,4
266.784,6410551296,4
266.844,6429605888,4
266.901,6449790976,4
266.962,6467584000,4
267.022,6488637440,4
267.082,6506807296,4
267.142,6813122560,4
267.201,7171686400,4
267.262,7653801984,4
267.322,8123973632,4
267.382,8207532032,4
267.435,8233222144,4
267.494,8266006528,4
267.554,8399831040,4
267.610,8469692416,4
267.670,8500592640,4
267.726,8529526784,4
267.787,8615772160,4
267.843,8952201216,4
267.903,9316827136,4
267.964,9806659584,4
268.024,10266542080,4
268.076,10327146496,4
268.137,10352984064,4
268.197,10384244736,4
268.251,10512842752,4
268.312,10585915392,4
268.368,10608771072,4
268.428,10669686784,4
268.489,8134131712,4
268.541,8160673792,3
268.595,8174518272,4
268.655,8264630272,4
268.710,8302100480,4
268.768,8333983744,4
268.828,8369520640,4
268.889,8393834496,4
268.943,8412364800,4
269.003,8431878144,4
269.060,8449605632,4
269.120,8473116672,4
269.176,8488894464,4
269.237,8504393728,4
269.297,8518156288,4
269.354,8536375296,4
269.409,8550514688,4
269.470,8573861888,4
269.530,8587280384,4
269.585,8600469504,4
269.645,8669773824,4
269.705,5804343296,4
269.766,5821677568,3
269.828,5840928768,4
269.888,5938364416,4
269.943,5981650944,4
270.003,6019923968,4
270.063,6054608896,4
270.118,6081232896,4
270.178,6109315072,4
270.238,6135201792,4
270.293,6156959744,4
270.353,6180093952,4
270.410,6199853056,4
270.470,6223462400,4
270.530,6246563840,4
270.585,6265159680,4
270.645,6284525568,4
270.705,6306807808,4
270.760,6324224000,4
270.820,6344933376,4
270.880,6665666560,4
270.940,7043350528,4
270.993,7474413568,4
271.053,7979597824,4
271.114,8059535360,4
271.174,8087093248,4
271.234,8130723840,4
271.295,8284766208,4
271.355,8333312000,4
271.415,8365506560,4
271.475,8417148928,4
271.526,8484225024,4
271.587,8515715072,4
271.647,8541192192,4
271.707,8553398272,4
271.760,8565571584,4
271.820,8576565248,4
271.880,8586100736,4
271.931,8601534464,4
271.992,8610201600,4
272.052,8625471488,4
272.112,8633712640,4
272.172,8643133440,4
272.226,8652095488,4
272.287,8708161536,4
272.347,6015090688,4
272.408,6221873152,3
272.470,6705610752,4
272.526,4305321984,4
272.587,4887117824,3
272.645,5067685888,4
272.700,2582347776,4
272.752,2651537408,3
272.814,2789900288,4
272.874,3020570624,4
272.933,3106684928,4
272.993,3181936640,4
273.054,3293167616,4
273.114,3389407232,4
273.168,3438952448,4
273.228,3493363712,4
273.288,3547217920,4
273.348,3591782400,4
273.401,3628400640,4
273.462,917798912,4
273.523,958136320,3
273.584,993689600,4
273.645,1103937536,4
273.696,1166409728,4
273.751,1224327168,4
273.812,1278722048,4
273.872,1329938432,4
273.926,1374388224,4
273.987,1429012480,4
274.043,1473658880,4
274.103,1516158976,4
274.160,1555496960,4
274.220,1596325888,4
274.276,1632436224,4
274.336,1672839168,4
274.388,1704542208,4
274.448,1740193792,4
274.508,1774927872,4
274.569,1812725760,4
274.626,1845067776,4
274.685,1879244800,4
274.745,2217787392,4
274.805,2663317504,4
274.860,3195748352,4
274.920,3581575168,4
274.980,3659333632,4
275.041,3706634240,4
275.101,4134633472,4
275.151,4559208448,4
275.212,5118771200,4
275.272,6026772480,4
275.326,6478725120,4
275.387,7032881152,4
275.443,7528513536,4
275.503,7779139584,4
275.560,7893630976,4
275.620,7945191424,4
275.676,8058011648,4
275.736,8221261824,4
275.793,8303034368,4
275.853,8345452544,4
275.913,8423194624,4
275.968,8490287104,4
276.028,8515174400,4
276.089,8532262912,4
276.148,8544468992,4
276.208,8554086400,4
276.269,8562524160,4
276.329,8664350720,4
276.385,9099886592,4
276.445,9582477312,4
276.501,10100146176,4
276.562,10401972224,4
276.622,10456662016,4
276.682,10485301248,4
276.743,10536960000,4
276.803,10679336960,4
276.863,10707435520,4
276.918,10730242048,4
276.978,10763714560,4
277.038,10838016000,4
277.093,10865999872,4
277.153,10873831424,4
277.210,10884808704,4
277.270,10888445952,4
277.326,10891214848,4
277.387,10903486464,4
277.447,10910662656,4
277.507,10914594816,4
277.567,10963599360,4
277.628,8318697472,4
277.689,8326201344,3
277.751,8327905280,4
277.811,8408694784,4
277.871,8446181376,4
277.931,8481210368,4
277.991,8506277888,4
278.052,5806145536,4
278.110,5823889408,3
278.172,5842927616,4
278.229,5942214656,4
278.288,5998215168,4
278.348,6044008448,4
278.408,6082805760,4
278.469,6114951168,4
278.529,6147571712,4
278.589,6179880960,4
278.641,6206308352,4
278.693,6231326720,4
278.753,6255820800,4
278.812,6280642560,4
278.863,6300205056,4
278.923,6330433536,4
278.983,3609214976,4
279.035,3627122688,4
279.096,3651764224,3
279.157,3672637440,4
279.216,3771957248,4
279.276,3832774656,4
279.337,959348736,4
279.396,999161856,3
279.453,1038024704,4
279.513,1156562944,4
279.568,1222803456,4
279.628,1282801664,4
279.688,1337933824,4
279.749,1387446272,4
279.801,1429848064,4
279.861,1477885952,4
279.918,1518223360,4
279.976,1560756224,4
280.028,1599897600,4
280.085,1636515840,4
280.145,1676214272,4
280.205,1713356800,4
280.265,1751646208,4
280.326,1791787008,4
280.386,2266873856,4
280.446,2784198656,4
280.506,3417341952,4
280.567,3695738880,4
280.626,4086956032,4
280.686,4525391872,4
280.743,5142020096,4
280.803,5703663616,4
280.863,5789024256,4
280.924,5846925312,4
280.984,5948325888,4
281.034,6138757120,4
281.095,6223904768,4
281.151,6265585664,4
281.211,6306299904,4
281.268,6393937920,4
281.328,6446727168,4
281.384,6469320704,4
281.445,6496649216,4
281.505,6520881152,4
281.559,6536937472,4
281.620,6620381184,4
281.676,7062077440,4
281.736,7518388224,4
281.797,8045772800,4
281.857,8344895488,4
281.916,8512618496,4
281.977,8971108352,4
282.037,9535225856,4
282.099,10037264384,4
282.158,10300162048,4
282.211,10369351680,4
282.271,10405380096,4
282.331,10514759680,4
282.392,10689036288,4
282.452,10760290304,4
282.512,10792697856,4
282.572,10828169216,4
282.629,10901733376,4
282.690,10936025088,4
282.743,10944380928,4
282.803,10962534400,4
282.863,10974642176,4
282.918,10976690176,4
282.978,10980458496,4
283.038,10986078208,4
283.096,10992287744,4
283.153,10994827264,4
283.212,10997252096,4
283.273,11001561088,4
283.326,11005968384,4
283.386,11010129920,4
283.447,11014504448,4
283.501,11021615104,4
283.561,11024695296,4
283.618,11028103168,4
283.678,11084185600,4
283.738,8304869376,4
283.799,8308408320,3
283.861,8315273216,4
283.918,8395014144,4
283.978,8430911488,4
284.038,8459157504,4
284.093,8480292864,4
284.151,8499609600,4
284.212,8523055104,4
284.268,8541044736,4
284.328,8557248512,4
284.385,8572026880,4
284.445,8586936320,4
284.505,8603271168,4
284.559,8620097536,4
284.620,8635318272,4
284.680,8649752576,4
284.740,8666136576,4
284.793,8678424576,4
284.853,8690909184,4
284.909,8703967232,4
284.970,8716746752,4
285.029,8732426240,4
285.089,8744386560,4
285.143,8755412992,4
285.203,8767635456,4
285.262,8777121792,4
285.318,8786296832,4
285.378,8798797824,4
285.438,8811462656,4
285.499,8830369792,4
285.559,8843247616,4
285.619,8861450240,4
285.680,8874082304,4
285.740,8885452800,4
285.800,8894939136,4
285.851,8904196096,4
285.911,8956215296,4
285.972,6142918656,4
286.033,6151438336,3
286.086,6160629760,4
286.147,6253625344,4
286.201,6295912448,4
286.259,6333415424,4
286.320,6364774400,4
286.376,6391332864,4
286.436,6417481728,4
286.497,6445301760,4
286.557,6469730304,4
286.609,6490095616,4
286.670,6512476160,4
286.730,6533234688,4
286.790,6553321472,4
286.851,6576799744,4
286.911,6595575808,4
286.971,6613762048,4
287.029,6632521728,4
287.084,6658457600,4
287.145,6677331968,4
287.204,6692864000,4
287.259,6707953664,4
287.320,6724993024,4
287.376,6740918272,4
287.436,6760120320,4
287.493,6817693696,4
287.553,4033789952,4
287.610,4047667200,3
287.672,4063199232,4
287.732,4155899904,4
287.793,4204183552,4
287.846,4240719872,4
287.901,4274552832,4
287.961,4308680704,4
288.022,4340301824,4
288.082,4370644992,4
288.134,4397678592,4
288.195,4430151680,4
288.255,4505829376,4
288.309,1518665728,4
288.370,1544814592,3
288.432,1570406400,4
288.493,1675264000,4
288.553,1740455936,4
288.613,1790738432,4
288.673,1836417024,4
288.734,1877573632,4
288.784,1912471552,4
288.845,1951399936,4
288.901,2454142976,4
288.961,2993848320,4
289.022,3643899904,4
289.082,3927441408,4
289.142,3964747776,4
289.197,4009082880,4
289.248,4090068992,4
289.308,4250894336,4
289.369,4295409664,4
289.421,4332830720,4
289.481,4399398912,4
289.541,4496113664,4
289.602,4534697984,4
289.662,4568236032,4
289.718,4595286016,4
289.778,4620992512,4
289.834,4643323904,4
289.895,4668080128,4
289.955,4691443712,4
290.015,4716199936,4
290.076,4737449984,4
290.136,5027020800,4
290.195,5426462720,4
290.251,5925060608,4
290.311,6454820864,4
290.370,6564659200,4
290.430,6592413696,4
290.484,6625280000,4
290.545,6757892096,4
290.601,6845612032,4
290.661,6880722944,4
290.718,6907691008,4
290.778,7163641856,4
290.838,7640727552,4
290.899,8132624384,4
290.959,8634679296,4
291.018,8804532224,4
291.078,8823111680,4
291.136,8849997824,4
291.195,8953593856,4
291.251,9054912512,4
291.311,9078980608,4
291.368,9101033472,4
291.428,9164472320,4
291.488,9220046848,4
291.549,9236267008,4
291.609,9256222720,4
291.669,9266298880,4
291.730,9275097088,4
291.790,9282928640,4
291.850,9289023488,4
291.901,9295380480,4
291.961,9304506368,4
292.021,9312567296,4
292.076,9321299968,4
292.136,9329704960,4
292.196,9336553472,4
292.253,9343352832,4
292.314,9351102464,4
292.368,9356361728,4
292.421,9362112512,4
292.481,9374842880,4
292.541,9381675008,4
292.602,9386328064,4
292.662,9394094080,4
292.722,9401827328,4
292.783,9409855488,4
292.834,9416015872,4
292.895,9473212416,4
292.954,6692896768,4
293.013,6697254912,3
293.075,6704431104,4
293.135,6788448256,4
293.193,6828670976,4
293.253,6861389824,4
293.313,6887145472,4
293.374,6912425984,4
293.434,6935298048,4
293.484,6952910848,4
293.545,6974013440,4
293.605,6991511552,4
293.659,7010304000,4
293.720,7029407744,4
293.776,7050510336,4
293.836,7066189824,4
293.897,7082868736,4
293.957,7102939136,4
294.017,7119339520,4
294.078,7133806592,4
294.138,7148191744,4
294.193,7198654464,4
294.253,4235739136,4
294.308,4248649728,3
294.369,4265050112,4
294.426,4358701056,4
294.486,4410212352,4
294.547,4454416384,4
294.601,4488560640,4
294.661,4523016192,4
294.718,4552556544,4
294.778,4582883328,4
294.838,4610736128,4
294.896,4635377664,4
294.951,4659118080,4
295.011,4683464704,4
295.072,4706992128,4
295.132,4731584512,4
295.192,4754751488,4
295.253,4777066496,4
295.313,4802641920,4
295.368,4821139456,4
295.428,4840833024,4
295.484,4860051456,4
295.545,5094817792,4
295.601,5489475584,4
295.661,6036652032,4
295.718,6533431296,4
295.778,6683148288,4
295.838,6710411264,4
295.899,6744784896,4
295.951,6859702272,4
296.011,6960283648,4
296.068,6992412672,4
296.128,7020183552,4
296.184,7093321728,4
296.245,7155793920,4
296.304,7175766016,4
296.364,7196213248,4
296.418,7211319296,4
296.478,7223492608,4
296.534,7235436544,4
296.595,7256244224,4
296.655,7267926016,4
296.709,7278936064,4
296.770,7291207680,4
296.826,7301464064,4
296.885,7312801792,4
296.945,7327563776,4
297.005,7338885120,4
297.056,7350976512,4
297.116,7489912832,4
297.176,7943667712,4
297.237,8453406720,4
297.293,6242877440,4
297.352,3699572736,3
297.415,3753787392,3
297.469,4177035264,4
297.526,4713611264,4
297.586,5420056576,4
297.643,6038224896,4
297.703,6684901376,4
297.763,7287128064,4
297.824,7901528064,4
297.876,8313700352,4
297.936,8416706560,4
297.997,8476540928,4
298.051,8513290240,4
298.111,8565637120,4
298.170,8601042944,4
298.230,8707194880,4
298.282,8849768448,4
298.343,8960917504,4
298.403,9002827776,4
298.463,9045786624,4
298.524,9081225216,4
298.584,9136947200,4
298.635,9218310144,4
298.693,9308389376,4
298.753,9387933696,4
298.809,9444016128,4
298.868,9477898240,4
298.928,9499656192,4
298.988,9526034432,4
299.049,9553297408,4
299.109,9573220352,4
299.167,9602187264,4
299.228,9621798912,4
299.284,9643950080,4
299.345,9669591040,4
299.401,9684680704,4
299.461,9702834176,4
299.518,9719431168,4
299.578,9737617408,4
299.638,9754591232,4
299.693,9770926080,4
299.753,9788784640,4
299.809,9840017408,4
299.870,6873595904,4
299.927,7352074240,3
299.989,8216363008,4
300.043,3215245312,4
300.103,4096032768,4
300.162,4650024960,4
300.223,4800774144,3
300.285,4878483456,4
300.346,5156765696,4
300.406,5367840768,4
300.466,5497896960,4
300.517,5575753728,4
300.572,5688197120,4
300.626,5795741696,4
300.686,5888311296,4
300.747,5931286528,4
300.801,5975457792,4
300.861,6013370368,4
300.918,6046810112,4
300.970,6071451648,4
301.030,6097321984,4
301.084,6146736128,4
301.145,6176112640,4
301.201,6199214080,4
301.258,6223642624,4
301.318,6247432192,4
301.378,6273171456,4
301.434,6295322624,4
301.495,6317047808,4
301.555,6340165632,4
301.609,6357909504,4
301.670,6378946560,4
301.726,6396166144,4
301.786,6416547840,4
301.843,6435405824,4
301.895,6450806784,4
301.951,6467944448,4
302.011,6488113152,4
302.071,6511820800,4
302.131,6528319488,4
302.184,6542901248,4
302.245,6557990912,4
302.301,6572785664,4
302.361,6589120512,4
302.422,6604144640,4
302.482,6623772672,4
302.534,6636781568,4
302.595,6653149184,4
302.651,6669516800,4
302.711,7153795072,4
302.772,7594606592,4
302.829,8089141248,4
302.890,8511619072,4
302.951,8579170304,4
303.011,8605270016,4
303.071,8637382656,4
303.132,8744239104,4
303.192,8852373504,4
303.249,8880242688,4
303.310,8905768960,4
303.369,8961949696,4
303.429,9034661888,4
303.489,9056190464,4
303.550,9073475584,4
303.601,9083551744,4
303.661,9094889472,4
303.722,9105260544,4
303.774,9113485312,4
303.826,9121513472,4
303.886,9131835392,4
303.941,9137766400,4
304.001,9145401344,4
304.059,9156132864,4
304.120,9165619200,4
304.180,9173434368,4
304.235,9181609984,4
304.291,9191473152,4
304.343,9205219328,4
304.403,9215016960,4
304.459,9224699904,4
304.520,9242755072,4
304.576,9253502976,4
304.636,9263579136,4
304.693,9272328192,4
304.753,9286713344,4
304.809,9303375872,4
304.869,9314353152,4
304.930,9319350272,4
304.990,9327132672,4
305.050,9332162560,4
305.109,9336782848,4
305.169,9345794048,4
305.229,9356115968,4
305.284,9361129472,4
305.345,9373859840,4
305.405,9384558592,4
305.459,9403777024,4
305.520,9412116480,4
305.580,9417359360,4
305.640,9422569472,4
305.695,9428008960,4
305.755,9434857472,4
305.809,9438969856,4
305.870,9445523456,4
305.930,9457123328,4
305.987,9463037952,4
306.046,9475915776,4
306.099,9520594944,4
306.151,6672334848,4
306.212,6676447232,3
306.274,6681526272,4
306.326,6758367232,4
306.386,6799605760,4
306.443,6829621248,4
306.503,6857605120,4
306.563,6881394688,4
306.624,6913687552,4
306.676,3993059328,4
306.737,4014309376,3
306.797,4035248128,4
306.857,4135501824,4
306.909,4183097344,4
306.970,4230021120,4
307.030,4270817280,4
307.084,4303650816,4
307.145,4339613696,4
307.195,4367269888,4
307.251,4397367296,4
307.311,4427218944,4
307.372,4455448576,4
307.432,4487495680,4
307.492,4518232064,4
307.552,4544069632,4
307.609,4570333184,4
307.670,4595515392,4
307.730,4619780096,4
307.784,4642013184,4
307.845,4670439424,4
307.901,4693786624,4
307.961,4720590848,4
308.018,4740300800,4
308.078,4765433856,4
308.138,4787568640,4
308.199,4807933952,4
308.251,4826906624,4
308.311,4888969216,4
308.368,4933795840,4
308.428,4964548608,4
308.488,2002141184,4
308.549,2021408768,3
308.603,2039562240,4
308.663,2138603520,4
308.723,2309881856,4
308.776,2790801408,4
308.836,3376267264,4
308.895,3965304832,4
308.955,4080795648,4
309.015,4129800192,4
309.076,4184784896,4
309.134,4348362752,4
309.195,4424499200,4
309.255,4470079488,4
309.315,4528242688,4
309.376,4615405568,4
309.434,4663001088,4
309.495,5128781824,4
309.555,5577998336,4
309.609,6105219072,4
309.662,6547636224,4
309.722,6631473152,4
309.782,6663929856,4
309.843,6707707904,4
309.903,6863831040,4
309.963,6937247744,4
310.018,6969737216,4
310.078,6998425600,4
310.138,7088717824,4
310.195,7140605952,4
310.251,7163215872,4
310.311,7185203200,4
310.368,7198670848,4
310.428,7215710208,4
310.488,7240515584,4
310.543,7252574208,4
310.603,7265976320,4
310.662,7281278976,4
310.722,7295565824,4
310.782,7311261696,4
310.843,7324712960,4
310.903,7370194944,4
310.959,4578344960,4
311.020,4591878144,3
311.076,4629577728,4
311.136,5184290816,4
311.196,5697683456,4
311.251,6222348288,4
311.311,6554779648,4
311.368,6581747712,4
311.426,6625640448,4
311.486,6706954240,4
311.547,6861209600,4
311.607,6904807424,4
311.667,6942326784,4
311.728,7004143616,4
311.784,7078035456,4
311.845,7115751424,4
311.905,7154089984,4
311.965,7178207232,4
312.025,7196786688,4
312.076,7210827776,4
312.136,7228866560,4
312.193,7246512128,4
312.253,7259734016,4
312.309,7274217472,4
312.369,7329611776,4
312.426,4382081024,4
312.487,4401823744,3
312.544,4413521920,4
312.601,4500258816,4
312.661,4548280320,4
312.722,4588093440,4
312.782,4623269888,4
312.842,4655579136,4
312.903,4685709312,4
312.963,4715806720,4
313.018,4740726784,4
313.076,4764336128,4
313.136,4788649984,4
313.197,4812472320,4
313.251,4836016128,4
313.311,4862345216,4
313.368,4883529728,4
313.428,4905074688,4
313.484,4924948480,4
313.545,4946640896,4
313.601,4965400576,4
313.661,5395955712,4
313.719,5874548736,4
313.779,6935674880,4
313.839,7788773376,4
313.899,8408891392,4
313.951,8933539840,4
314.011,9571155968,4
314.071,10267738112,4
314.126,10764910592,4
314.186,11124129792,4
314.247,11199332352,4
314.301,11261820928,4
314.361,11330158592,4
314.422,11370807296,4
314.476,11396005888,4
314.534,11482316800,4
314.595,11619450880,4
314.651,11717967872,4
314.711,11751276544,4
314.771,11782635520,4
314.832,11809144832,4
314.892,11835047936,4
314.943,11903352832,4
315.003,11974459392,4
315.059,12057182208,4
315.120,12561514496,4
315.180,13045268480,4
315.240,13593739264,4
315.293,13841809408,4
315.353,13902675968,4
315.413,13937704960,4
315.468,13967622144,4
315.526,14122401792,4
315.586,14252097536,4
315.643,8418787328,4
315.703,8437334016,4
315.759,8502853632,4
315.820,8543895552,3
315.878,8555003904,4
315.934,8643051520,4
315.995,8685469696,4
316.051,8717287424,4
316.111,8743600128,4
316.171,8773877760,4
316.226,8796880896,4
316.286,8817213440,4
316.347,8841412608,4
316.401,8856879104,4
316.461,8875819008,4
316.518,8898035712,4
316.578,8912896000,4
316.638,8927444992,4
316.693,8938946560,4
316.753,8954871808,4
316.809,8965931008,4
316.870,8978612224,4
316.930,8991834112,4
316.990,9051553792,4
317.050,6196592640,4
317.111,6206832640,3
317.173,6221250560,4
317.226,6303023104,4
317.286,6349389824,4
317.343,6383190016,4
317.403,6415925248,4
317.463,3663020032,4
317.524,3689742336,3
317.586,3716546560,4
317.643,3818471424,4
317.703,3880534016,4
317.759,3927588864,4
317.819,3973201920,4
317.880,4013686784,4
317.934,4049747968,4
317.995,4088135680,4
318.055,4125278208,4
318.109,4154589184,4
318.169,4186030080,4
318.226,4215029760,4
318.286,4249419776,4
318.347,4280287232,4
318.407,4310450176,4
318.459,4589486080,4
318.520,5008195584,4
318.580,5564530688,4
318.634,6052626432,4
318.694,6185467904,4
318.751,6216712192,4
318.811,6260228096,4
318.871,6408929280,4
318.926,6489702400,4
318.986,6528630784,4
319.046,6562201600,4
319.102,6646874112,4
319.162,6699319296,4
319.218,6722551808,4
319.278,6748372992,4
319.334,6765199360,4
319.394,6782582784,4
319.455,6806159360,4
319.515,6824919040,4
319.575,6847315968,4
319.636,6868762624,4
319.693,6884605952,4
319.753,7266222080,4
319.809,7622082560,4
319.870,8125399040,4
319.930,8613707776,4
319.990,8720384000,4
320.051,8742518784,4
320.109,8769929216,4
320.170,8892874752,4
320.230,8979857408,4
320.290,9010200576,4
320.345,9463611392,4
320.405,9935077376,4
320.459,10475749376,4
320.520,10956406784,4
320.580,11026792448,4
320.640,11050303488,4
320.695,11071668224,4
320.755,11192369152,4
320.809,11285069824,4
320.870,11312283648,4
320.930,11332124672,4
320.990,11390500864,4
321.050,11450466304,4
